row_id,probe,condition,video_id,question_id,category_key,category_label,model_key,model_name,a_prior,a_visual,chosen_answer_type,is_correct,supports_logprob,logprob_prior,logprob_visual
487,I-A,text_only,txt_v_036,txt_q_086,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
488,I-A,text_only,txt_v_037,txt_q_087,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
489,I-A,text_only,txt_v_038,txt_q_088,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
490,I-A,text_only,txt_v_039,txt_q_089,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
491,I-A,text_only,txt_v_040,txt_q_090,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
492,I-A,text_only,txt_v_041,txt_q_091,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
493,I-A,text_only,txt_v_042,txt_q_092,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
494,I-A,text_only,txt_v_043,txt_q_093,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
495,I-A,text_only,txt_v_044,txt_q_094,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
496,I-A,text_only,txt_v_045,txt_q_095,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
497,I-A,text_only,txt_v_046,txt_q_096,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
498,I-A,text_only,txt_v_047,txt_q_097,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
499,I-A,text_only,txt_v_048,txt_q_098,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
500,I-A,text_only,txt_v_049,txt_q_099,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
501,I-A,text_only,txt_v_000,txt_q_100,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
502,I-A,text_only,txt_v_001,txt_q_101,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
503,I-A,text_only,txt_v_002,txt_q_102,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
504,I-A,text_only,txt_v_003,txt_q_103,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
505,I-A,text_only,txt_v_004,txt_q_104,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
506,I-A,text_only,txt_v_005,txt_q_105,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
507,I-A,text_only,txt_v_006,txt_q_106,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
508,I-A,text_only,txt_v_007,txt_q_107,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
509,I-A,text_only,txt_v_008,txt_q_108,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
510,I-A,text_only,txt_v_009,txt_q_109,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
511,I-A,text_only,txt_v_010,txt_q_110,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
512,I-A,text_only,txt_v_011,txt_q_111,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
513,I-A,text_only,txt_v_012,txt_q_112,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
514,I-A,text_only,txt_v_013,txt_q_113,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
515,I-A,text_only,txt_v_014,txt_q_114,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
516,I-A,text_only,txt_v_015,txt_q_115,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
517,I-A,text_only,txt_v_016,txt_q_116,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
518,I-A,text_only,txt_v_017,txt_q_117,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
519,I-A,text_only,txt_v_018,txt_q_118,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
520,I-A,text_only,txt_v_019,txt_q_119,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
521,I-A,text_only,txt_v_020,txt_q_120,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
522,I-A,text_only,txt_v_021,txt_q_121,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
523,I-A,text_only,txt_v_022,txt_q_122,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
524,I-A,text_only,txt_v_023,txt_q_123,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
525,I-A,text_only,txt_v_024,txt_q_124,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
526,I-A,text_only,txt_v_025,txt_q_125,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
527,I-A,text_only,txt_v_026,txt_q_126,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
528,I-A,text_only,txt_v_027,txt_q_127,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
529,I-A,text_only,txt_v_028,txt_q_128,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
530,I-A,text_only,txt_v_029,txt_q_129,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
531,I-A,text_only,txt_v_030,txt_q_130,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
532,I-A,text_only,txt_v_031,txt_q_131,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
533,I-A,text_only,txt_v_032,txt_q_132,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
534,I-A,text_only,txt_v_033,txt_q_133,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
535,I-A,text_only,txt_v_034,txt_q_134,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
536,I-A,text_only,txt_v_035,txt_q_135,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
537,I-A,text_only,txt_v_036,txt_q_136,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
538,I-A,text_only,txt_v_037,txt_q_137,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
539,I-A,text_only,txt_v_038,txt_q_138,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
540,I-A,text_only,txt_v_039,txt_q_139,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
541,I-A,text_only,txt_v_040,txt_q_140,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
542,I-A,text_only,txt_v_041,txt_q_141,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
543,I-A,text_only,txt_v_042,txt_q_142,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
544,I-A,text_only,txt_v_043,txt_q_143,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
545,I-A,text_only,txt_v_044,txt_q_144,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
546,I-A,text_only,txt_v_045,txt_q_145,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
547,I-A,text_only,txt_v_046,txt_q_146,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
548,I-A,text_only,txt_v_047,txt_q_147,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.56,-1.96
549,I-A,text_only,txt_v_048,txt_q_148,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.55,-1.95
550,I-A,text_only,txt_v_049,txt_q_149,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.54,-1.94
551,I-A,text_only,txt_v_000,txt_q_150,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.53,-1.93
552,I-A,text_only,txt_v_001,txt_q_151,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.52,-1.92
553,I-A,text_only,txt_v_002,txt_q_152,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.51,-1.91
554,I-A,text_only,txt_v_003,txt_q_153,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5,-1.9
555,I-A,text_only,txt_v_004,txt_q_154,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.6000000000000001,-2.0
556,I-A,text_only,txt_v_005,txt_q_155,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5900000000000001,-1.99
557,I-A,text_only,txt_v_006,txt_q_156,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5800000000000001,-1.98
558,I-A,text_only,txt_v_007,txt_q_157,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,prior,,yes,-0.5700000000000001,-1.97
559,I-A,text_only,txt_v_008,txt_q_158,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
560,I-A,text_only,txt_v_009,txt_q_159,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.65,-1.95
561,I-A,text_only,txt_v_010,txt_q_160,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6399999999999997,-1.94
562,I-A,text_only,txt_v_011,txt_q_161,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
563,I-A,text_only,txt_v_012,txt_q_162,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
564,I-A,text_only,txt_v_013,txt_q_163,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
565,I-A,text_only,txt_v_014,txt_q_164,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
566,I-A,text_only,txt_v_015,txt_q_165,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
567,I-A,text_only,txt_v_016,txt_q_166,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
568,I-A,text_only,txt_v_017,txt_q_167,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6799999999999997,-1.98
569,I-A,text_only,txt_v_018,txt_q_168,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.67,-1.97
570,I-A,text_only,txt_v_019,txt_q_169,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
571,I-A,text_only,txt_v_020,txt_q_170,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.65,-1.95
572,I-A,text_only,txt_v_021,txt_q_171,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6399999999999997,-1.94
573,I-A,text_only,txt_v_022,txt_q_172,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
574,I-A,text_only,txt_v_023,txt_q_173,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
575,I-A,text_only,txt_v_024,txt_q_174,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
576,I-A,text_only,txt_v_025,txt_q_175,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
577,I-A,text_only,txt_v_026,txt_q_176,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
578,I-A,text_only,txt_v_027,txt_q_177,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
579,I-A,text_only,txt_v_028,txt_q_178,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6799999999999997,-1.98
580,I-A,text_only,txt_v_029,txt_q_179,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.67,-1.97
581,I-A,text_only,txt_v_030,txt_q_180,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
582,I-A,text_only,txt_v_031,txt_q_181,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.65,-1.95
583,I-A,text_only,txt_v_032,txt_q_182,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6399999999999997,-1.94
584,I-A,text_only,txt_v_033,txt_q_183,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.63,-1.93
585,I-A,text_only,txt_v_034,txt_q_184,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.62,-1.92
586,I-A,text_only,txt_v_035,txt_q_185,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.61,-1.91
587,I-A,text_only,txt_v_036,txt_q_186,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.5999999999999996,-1.9
588,I-A,text_only,txt_v_037,txt_q_187,fire_burning,Fire / burning,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.7,-2.0
589,I-A,text_only,txt_v_038,txt_q_188,falling_objects,Falling objects,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.69,-1.99
590,I-A,text_only,txt_v_039,txt_q_189,water_splashing,Water splashing,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.6799999999999997,-1.98
591,I-A,text_only,txt_v_040,txt_q_190,glass_breaking,Glass breaking,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.67,-1.97
592,I-A,text_only,txt_v_041,txt_q_191,pouring_liquid,Pouring liquid,qwen2_vl_2b,Qwen2-VL-2B,physically intuitive prior answer,counter-intuitive visual answer,visual,,yes,-2.66,-1.96
